Source File,Page,Has_Text,Has_Order_Header,Used_OCR
45.pdf,54,True,True,False
45.pdf,55,True,True,False
45.pdf,56,True,True,False
45.pdf,57,True,True,False
45.pdf,58,True,True,False
45.pdf,59,True,True,False
45.pdf,60,True,True,False
45.pdf,61,True,True,False
45.pdf,62,True,True,False
45.pdf,63,True,True,False
45.pdf,64,True,True,False
45.pdf,65,True,True,False
45.pdf,66,True,True,False
45.pdf,67,True,True,False
45.pdf,68,True,True,False
45.pdf,69,True,True,False
45.pdf,70,True,True,False
45.pdf,71,True,True,False
45.pdf,72,True,True,False
45.pdf,73,True,True,False
45.pdf,74,True,True,False
45.pdf,75,True,True,False
45.pdf,76,True,True,False
45.pdf,77,True,True,False
45.pdf,78,True,True,False
45.pdf,79,True,True,False
45.pdf,80,True,True,False
45.pdf,81,True,True,False
45.pdf,82,True,True,False
45.pdf,83,True,True,False
46.pdf,1,True,True,False
46.pdf,2,True,True,False
46.pdf,3,True,True,False
46.pdf,4,True,True,False
46.pdf,5,True,True,False
46.pdf,6,True,True,False
46.pdf,7,True,True,False
46.pdf,8,True,True,False
46.pdf,9,True,True,False
46.pdf,10,True,True,False
46.pdf,11,True,True,False
46.pdf,12,True,True,False
46.pdf,13,True,True,False
46.pdf,14,True,True,False
46.pdf,15,True,True,False
46.pdf,16,True,True,False
46.pdf,17,True,True,False
46.pdf,18,True,True,False
46.pdf,19,True,True,False
46.pdf,20,True,True,False
46.pdf,21,True,True,False
46.pdf,22,True,True,False
46.pdf,23,True,True,False
46.pdf,24,True,True,False
46.pdf,25,True,True,False
46.pdf,26,True,True,False
46.pdf,27,True,True,False
46.pdf,28,True,True,False
46.pdf,29,True,True,False
46.pdf,30,True,True,False
46.pdf,31,True,True,False
46.pdf,32,True,True,False
46.pdf,33,True,True,False
46.pdf,34,True,True,False
46.pdf,35,True,True,False
46.pdf,36,True,True,False
46.pdf,37,True,True,False
46.pdf,38,True,True,False
46.pdf,39,True,True,False
46.pdf,40,True,True,False
46.pdf,41,True,True,False
46.pdf,42,True,True,False
46.pdf,43,True,True,False
46.pdf,44,True,True,False
46.pdf,45,True,True,False
46.pdf,46,True,True,False
46.pdf,47,True,True,False
46.pdf,48,True,True,False
46.pdf,49,True,True,False
46.pdf,50,True,True,False
46.pdf,51,True,True,False
46.pdf,52,True,True,False
46.pdf,53,True,True,False
46.pdf,54,True,True,False
46.pdf,55,True,True,False
46.pdf,56,True,True,False
46.pdf,57,True,True,False
46.pdf,58,True,True,False
46.pdf,59,True,True,False
46.pdf,60,True,True,False
46.pdf,61,True,True,False
46.pdf,62,True,True,False
46.pdf,63,True,True,False
46.pdf,64,True,True,False
46.pdf,65,True,True,False
46.pdf,66,True,True,False
46.pdf,67,True,True,False
46.pdf,68,True,True,False
46.pdf,69,True,True,False
46.pdf,70,True,True,False
46.pdf,71,True,True,False
46.pdf,72,True,True,False
46.pdf,73,True,True,False
46.pdf,74,True,True,False
46.pdf,75,True,True,False
46.pdf,76,True,True,False
46.pdf,77,True,True,False
46.pdf,78,True,True,False
46.pdf,79,True,True,False
46.pdf,80,True,True,False
47.pdf,1,True,True,False
47.pdf,2,True,True,False
47.pdf,3,True,True,False
47.pdf,4,True,True,False
47.pdf,5,True,True,False
47.pdf,6,True,True,False
47.pdf,7,True,True,False
47.pdf,8,True,True,False
47.pdf,9,True,True,False
47.pdf,10,True,True,False
47.pdf,11,True,True,False
47.pdf,12,True,True,False
47.pdf,13,True,True,False
47.pdf,14,True,True,False
47.pdf,15,True,True,False
47.pdf,16,True,True,False
47.pdf,17,True,True,False
47.pdf,18,True,True,False
47.pdf,19,True,True,False
47.pdf,20,True,True,False
47.pdf,21,True,True,False
47.pdf,22,True,True,False
47.pdf,23,True,True,False
47.pdf,24,True,True,False
47.pdf,25,True,True,False
47.pdf,26,True,True,False
47.pdf,27,True,True,False
47.pdf,28,True,True,False
47.pdf,29,True,True,False
47.pdf,30,True,True,False
47.pdf,31,True,True,False
47.pdf,32,True,True,False
47.pdf,33,True,True,False
47.pdf,34,True,True,False
47.pdf,35,True,True,False
47.pdf,36,True,True,False
47.pdf,37,True,True,False
47.pdf,38,True,True,False
47.pdf,39,True,True,False
47.pdf,40,True,True,False
47.pdf,41,True,True,False
47.pdf,42,True,True,False
47.pdf,43,True,True,False
47.pdf,44,True,True,False
47.pdf,45,True,True,False
47.pdf,46,True,True,False
47.pdf,47,True,True,False
47.pdf,48,True,True,False
47.pdf,49,True,True,False
47.pdf,50,True,True,False
47.pdf,51,True,True,False
47.pdf,52,True,True,False
47.pdf,53,True,True,False
47.pdf,54,True,True,False
47.pdf,55,True,True,False
47.pdf,56,True,False,True
47.pdf,57,True,True,False
47.pdf,58,True,True,False
47.pdf,59,True,True,False
47.pdf,60,True,True,False
47.pdf,61,True,True,False
47.pdf,62,True,True,False
47.pdf,63,True,True,False
47.pdf,64,True,False,True
47.pdf,65,True,True,False
47.pdf,66,True,True,False
47.pdf,67,True,True,False
47.pdf,68,True,True,False
47.pdf,69,True,True,False
47.pdf,70,True,True,False
47.pdf,71,True,True,False
47.pdf,72,True,True,False
47.pdf,73,True,True,False
47.pdf,74,True,True,False
47.pdf,75,True,True,False
47.pdf,76,True,True,False
47.pdf,77,True,True,False
47.pdf,78,True,True,False
47.pdf,79,True,True,False
47.pdf,80,True,True,False
47.pdf,81,True,True,False
47.pdf,82,True,True,False
48.pdf,1,True,True,False
48.pdf,2,True,True,False
48.pdf,3,True,True,False
48.pdf,4,True,True,False
48.pdf,5,True,True,False
48.pdf,6,True,True,False
48.pdf,7,True,True,False
48.pdf,8,True,True,False
48.pdf,9,True,True,False
48.pdf,10,True,True,False
48.pdf,11,True,True,False
48.pdf,12,True,True,False
48.pdf,13,True,True,False
48.pdf,14,True,True,False
48.pdf,15,True,True,False
48.pdf,16,True,True,False
48.pdf,17,True,True,False
48.pdf,18,True,True,False
48.pdf,19,True,True,False
48.pdf,20,True,True,False
48.pdf,21,True,True,False
48.pdf,22,True,True,False
48.pdf,23,True,True,False
48.pdf,24,True,True,False
48.pdf,25,True,True,False
48.pdf,26,True,True,False
48.pdf,27,True,True,False
48.pdf,28,True,True,False
48.pdf,29,True,True,False
48.pdf,30,True,True,False
48.pdf,31,True,True,False
48.pdf,32,True,True,False
48.pdf,33,True,True,False
48.pdf,34,True,True,False
48.pdf,35,True,True,False
48.pdf,36,True,True,False
48.pdf,37,True,True,False
48.pdf,38,True,True,False
48.pdf,39,True,True,False
48.pdf,40,True,True,False
48.pdf,41,True,True,False
48.pdf,42,True,True,False
48.pdf,43,True,True,False
48.pdf,44,True,True,False
48.pdf,45,True,True,False
48.pdf,46,True,True,False
48.pdf,47,True,True,False
48.pdf,48,True,True,False
48.pdf,49,True,True,False
48.pdf,50,True,True,False
48.pdf,51,True,True,False
48.pdf,52,True,True,False
48.pdf,53,True,True,False
48.pdf,54,True,True,False
48.pdf,55,True,True,False
48.pdf,56,True,True,False
48.pdf,57,True,True,False
48.pdf,58,True,True,False
48.pdf,59,True,True,False
48.pdf,60,True,True,False
48.pdf,61,True,True,False
48.pdf,62,True,True,False
48.pdf,63,True,True,False
48.pdf,64,True,True,False
48.pdf,65,True,True,False
48.pdf,66,True,True,False
48.pdf,67,True,True,False
48.pdf,68,True,True,False
48.pdf,69,True,True,False
48.pdf,70,True,True,False
48.pdf,71,True,True,False
48.pdf,72,True,True,False
48.pdf,73,True,True,False
48.pdf,74,True,True,False
48.pdf,75,True,True,False
48.pdf,76,True,True,False
48.pdf,77,True,True,False
48.pdf,78,True,True,False
48.pdf,79,True,True,False
48.pdf,80,True,True,False
49.pdf,1,True,True,False
49.pdf,2,True,True,False
49.pdf,3,True,True,False
49.pdf,4,True,True,False
49.pdf,5,True,True,False
49.pdf,6,True,True,False
49.pdf,7,True,True,False
49.pdf,8,True,True,False
49.pdf,9,True,True,False
49.pdf,10,True,True,False
49.pdf,11,True,True,False
49.pdf,12,True,True,False
49.pdf,13,True,True,False
49.pdf,14,True,True,False
49.pdf,15,True,True,False
49.pdf,16,True,True,False
49.pdf,17,True,True,False
49.pdf,18,True,True,False
49.pdf,19,True,True,False
49.pdf,20,True,True,False
49.pdf,21,True,True,False
49.pdf,22,True,True,False
49.pdf,23,True,True,False
49.pdf,24,True,True,False
49.pdf,25,True,True,False
49.pdf,26,True,True,False
49.pdf,27,True,True,False
49.pdf,28,True,True,False
49.pdf,29,True,True,False
49.pdf,30,True,True,False
49.pdf,31,True,True,False
49.pdf,32,True,True,False
49.pdf,33,True,True,False
49.pdf,34,True,True,False
49.pdf,35,True,True,False
49.pdf,36,True,True,False
49.pdf,37,True,True,False
49.pdf,38,True,True,False
49.pdf,39,True,True,False
49.pdf,40,True,True,False
49.pdf,41,True,True,False
49.pdf,42,True,True,False
49.pdf,43,True,True,False
49.pdf,44,True,True,False
49.pdf,45,True,True,False
49.pdf,46,True,True,False
49.pdf,47,True,True,False
49.pdf,48,True,True,False
49.pdf,49,True,True,False
49.pdf,50,True,True,False
49.pdf,51,True,True,False
49.pdf,52,True,True,False
49.pdf,53,True,True,False
49.pdf,54,True,True,False
49.pdf,55,True,True,False
49.pdf,56,True,True,False
49.pdf,57,True,True,False
49.pdf,58,True,True,False
49.pdf,59,True,True,False
49.pdf,60,True,True,False
49.pdf,61,True,True,False
49.pdf,62,True,True,False
49.pdf,63,True,True,False
49.pdf,64,True,True,False
49.pdf,65,True,True,False
49.pdf,66,True,True,False
49.pdf,67,True,True,False
49.pdf,68,True,True,False
49.pdf,69,True,True,False
49.pdf,70,True,True,False
49.pdf,71,True,True,False
49.pdf,72,True,True,False
49.pdf,73,True,True,False
49.pdf,74,True,True,False
49.pdf,75,True,True,False
49.pdf,76,True,True,False
49.pdf,77,True,True,False
49.pdf,78,True,True,False
49.pdf,79,True,False,True
49.pdf,80,True,True,False
49.pdf,81,True,True,False
5.pdf,1,True,True,False
5.pdf,2,True,True,False
5.pdf,3,True,True,False
5.pdf,4,True,True,False
5.pdf,5,True,True,False
5.pdf,6,True,True,False
5.pdf,7,True,True,False
5.pdf,8,True,True,False
5.pdf,9,True,True,False
5.pdf,10,True,True,False
5.pdf,11,True,True,False
5.pdf,12,True,True,False
5.pdf,13,True,True,False
5.pdf,14,True,True,False
5.pdf,15,True,True,False
5.pdf,16,True,True,False
5.pdf,17,True,True,False
5.pdf,18,True,True,False
5.pdf,19,True,True,False
5.pdf,20,True,True,False
5.pdf,21,True,True,False
5.pdf,22,True,True,False
5.pdf,23,True,True,False
5.pdf,24,True,True,False
5.pdf,25,True,True,False
5.pdf,26,True,True,False
5.pdf,27,True,True,False
5.pdf,28,True,True,False
5.pdf,29,True,True,False
5.pdf,30,True,True,False
5.pdf,31,True,True,False
5.pdf,32,True,True,False
5.pdf,33,True,True,False
5.pdf,34,True,True,False
5.pdf,35,True,True,False
5.pdf,36,True,True,False
5.pdf,37,True,True,False
5.pdf,38,True,True,False
5.pdf,39,True,True,False
5.pdf,40,True,True,False
5.pdf,41,True,True,False
5.pdf,42,True,True,False
5.pdf,43,True,True,False
5.pdf,44,True,True,False
5.pdf,45,True,True,False
5.pdf,46,True,True,False
5.pdf,47,True,True,False
5.pdf,48,True,True,False
5.pdf,49,True,True,False
5.pdf,50,True,True,False
5.pdf,51,True,True,False
5.pdf,52,True,True,False
5.pdf,53,True,True,False
5.pdf,54,True,True,False
5.pdf,55,True,True,False
5.pdf,56,True,True,False
5.pdf,57,True,True,False
5.pdf,58,True,True,False
5.pdf,59,True,True,False
5.pdf,60,True,True,False
5.pdf,61,True,True,False
5.pdf,62,True,True,False
5.pdf,63,True,True,False
5.pdf,64,True,True,False
5.pdf,65,True,True,False
5.pdf,66,True,True,False
5.pdf,67,True,True,False
5.pdf,68,True,True,False
5.pdf,69,True,True,False
5.pdf,70,True,True,False
5.pdf,71,True,True,False
5.pdf,72,True,True,False
5.pdf,73,True,True,False
5.pdf,74,True,True,False
5.pdf,75,True,True,False
5.pdf,76,True,True,False
5.pdf,77,True,True,False
5.pdf,78,True,True,False
5.pdf,79,True,True,False
5.pdf,80,True,True,False
50.pdf,1,True,True,False
50.pdf,2,True,True,False
50.pdf,3,True,True,False
50.pdf,4,True,True,False
50.pdf,5,True,True,False
50.pdf,6,True,True,False
50.pdf,7,True,True,False
50.pdf,8,True,True,False
50.pdf,9,True,True,False
50.pdf,10,True,True,False
50.pdf,11,True,True,False
50.pdf,12,True,True,False
50.pdf,13,True,True,False
50.pdf,14,True,True,False
50.pdf,15,True,True,False
50.pdf,16,True,True,False
50.pdf,17,True,True,False
50.pdf,18,True,True,False
50.pdf,19,True,True,False
50.pdf,20,True,True,False
50.pdf,21,True,True,False
50.pdf,22,True,True,False
50.pdf,23,True,True,False
50.pdf,24,True,True,False
50.pdf,25,True,True,False
50.pdf,26,True,True,False
50.pdf,27,True,False,True
50.pdf,28,True,True,False
50.pdf,29,True,True,False
50.pdf,30,True,True,False
50.pdf,31,True,True,False
50.pdf,32,True,True,False
50.pdf,33,True,True,False
50.pdf,34,True,False,True
50.pdf,35,True,True,False
50.pdf,36,True,True,False
50.pdf,37,True,True,False
50.pdf,38,True,True,False
50.pdf,39,True,True,False
50.pdf,40,True,True,False
50.pdf,41,True,True,False
50.pdf,42,True,True,False
50.pdf,43,True,True,False
50.pdf,44,True,True,False
50.pdf,45,True,True,False
50.pdf,46,True,True,False
50.pdf,47,True,True,False
50.pdf,48,True,True,False
50.pdf,49,True,True,False
50.pdf,50,True,True,False
50.pdf,51,True,False,True
50.pdf,52,True,True,False
50.pdf,53,True,True,False
50.pdf,54,True,True,False
50.pdf,55,True,True,False
50.pdf,56,True,True,False
50.pdf,57,True,True,False
50.pdf,58,True,True,False
50.pdf,59,True,True,False
50.pdf,60,True,True,False
50.pdf,61,True,True,False
50.pdf,62,True,True,False
50.pdf,63,True,True,False
50.pdf,64,True,True,False
50.pdf,65,True,True,False
50.pdf,66,True,True,False
50.pdf,67,True,True,False
50.pdf,68,True,True,False
50.pdf,69,True,True,False
50.pdf,70,True,True,False
50.pdf,71,True,True,False
50.pdf,72,True,True,False
50.pdf,73,True,True,False
50.pdf,74,True,True,False
50.pdf,75,True,True,False
50.pdf,76,True,True,False
50.pdf,77,True,True,False
50.pdf,78,True,True,False
50.pdf,79,True,True,False
50.pdf,80,True,True,False
50.pdf,81,True,True,False
50.pdf,82,True,True,False
50.pdf,83,True,True,False
51.pdf,1,True,True,False
51.pdf,2,True,True,False
51.pdf,3,True,True,False
51.pdf,4,True,True,False
51.pdf,5,True,True,False
51.pdf,6,True,True,False
51.pdf,7,True,True,False
51.pdf,8,True,True,False
51.pdf,9,True,True,False
51.pdf,10,True,True,False
51.pdf,11,True,True,False
51.pdf,12,True,True,False
51.pdf,13,True,True,False
51.pdf,14,True,True,False
51.pdf,15,True,True,False
51.pdf,16,True,True,False
51.pdf,17,True,True,False
51.pdf,18,True,True,False
51.pdf,19,True,True,False
51.pdf,20,True,False,True
51.pdf,21,True,True,False
51.pdf,22,True,True,False
51.pdf,23,True,True,False
51.pdf,24,True,True,False
51.pdf,25,True,True,False
51.pdf,26,True,True,False
51.pdf,27,True,True,False
51.pdf,28,True,True,False
51.pdf,29,True,True,False
51.pdf,30,True,True,False
51.pdf,31,True,True,False
51.pdf,32,True,True,False
51.pdf,33,True,True,False
51.pdf,34,True,True,False
51.pdf,35,True,True,False
51.pdf,36,True,True,False
51.pdf,37,True,True,False
51.pdf,38,True,True,False
51.pdf,39,True,False,True
51.pdf,40,True,True,False
51.pdf,41,True,True,False
51.pdf,42,True,True,False
51.pdf,43,True,True,False
51.pdf,44,True,True,False
51.pdf,45,True,True,False
51.pdf,46,True,True,False
51.pdf,47,True,True,False
51.pdf,48,True,True,False
51.pdf,49,True,True,False
51.pdf,50,True,True,False
51.pdf,51,True,True,False
51.pdf,52,True,True,False
51.pdf,53,True,True,False
51.pdf,54,True,True,False
51.pdf,55,True,True,False
51.pdf,56,True,True,False
51.pdf,57,True,True,False
51.pdf,58,True,True,False
51.pdf,59,True,True,False
51.pdf,60,True,True,False
51.pdf,61,True,True,False
51.pdf,62,True,True,False
51.pdf,63,True,True,False
51.pdf,64,True,True,False
51.pdf,65,True,True,False
51.pdf,66,True,True,False
51.pdf,67,True,True,False
51.pdf,68,True,True,False
51.pdf,69,True,True,False
51.pdf,70,True,True,False
51.pdf,71,True,True,False
51.pdf,72,True,True,False
51.pdf,73,True,True,False
51.pdf,74,True,True,False
51.pdf,75,True,True,False
51.pdf,76,True,True,False
51.pdf,77,True,True,False
51.pdf,78,True,True,False
51.pdf,79,True,True,False
51.pdf,80,True,True,False
51.pdf,81,True,True,False
51.pdf,82,True,True,False
52.pdf,1,True,True,False
52.pdf,2,True,True,False
52.pdf,3,True,True,False
52.pdf,4,True,True,False
52.pdf,5,True,True,False
52.pdf,6,True,True,False
52.pdf,7,True,True,False
52.pdf,8,True,True,False
52.pdf,9,True,True,False
52.pdf,10,True,True,False
52.pdf,11,True,True,False
52.pdf,12,True,True,False
52.pdf,13,True,True,False
52.pdf,14,True,True,False
52.pdf,15,True,True,False
52.pdf,16,True,True,False
52.pdf,17,True,True,False
52.pdf,18,True,True,False
52.pdf,19,True,True,False
52.pdf,20,True,True,False
52.pdf,21,True,True,False
52.pdf,22,True,True,False
52.pdf,23,True,True,False
52.pdf,24,True,True,False
52.pdf,25,True,True,False
52.pdf,26,True,True,False
52.pdf,27,True,True,False
52.pdf,28,True,True,False
52.pdf,29,True,True,False
52.pdf,30,True,True,False
52.pdf,31,True,True,False
52.pdf,32,True,True,False
52.pdf,33,True,True,False
52.pdf,34,True,True,False
52.pdf,35,True,True,False
52.pdf,36,True,True,False
52.pdf,37,True,True,False
52.pdf,38,True,True,False
52.pdf,39,True,True,False
52.pdf,40,True,True,False
52.pdf,41,True,True,False
52.pdf,42,True,True,False
52.pdf,43,True,True,False
52.pdf,44,True,True,False
52.pdf,45,True,True,False
52.pdf,46,True,True,False
52.pdf,47,True,True,False
52.pdf,48,True,True,False
52.pdf,49,True,True,False
52.pdf,50,True,True,False
52.pdf,51,True,True,False
52.pdf,52,True,True,False
52.pdf,53,True,True,False
52.pdf,54,True,True,False
52.pdf,55,True,True,False
52.pdf,56,True,True,False
52.pdf,57,True,True,False
52.pdf,58,True,True,False
52.pdf,59,True,True,False
52.pdf,60,True,True,False
52.pdf,61,True,True,False
52.pdf,62,True,True,False
52.pdf,63,True,True,False
52.pdf,64,True,True,False
52.pdf,65,True,True,False
52.pdf,66,True,True,False
52.pdf,67,True,True,False
52.pdf,68,True,True,False
52.pdf,69,True,True,False
52.pdf,70,True,True,False
52.pdf,71,True,True,False
52.pdf,72,True,True,False
52.pdf,73,True,True,False
52.pdf,74,True,True,False
52.pdf,75,True,True,False
52.pdf,76,True,True,False
52.pdf,77,True,True,False
52.pdf,78,True,True,False
52.pdf,79,True,True,False
52.pdf,80,True,True,False
53.pdf,1,True,True,False
53.pdf,2,True,True,False
53.pdf,3,True,True,False
53.pdf,4,True,True,False
53.pdf,5,True,True,False
53.pdf,6,True,True,False
53.pdf,7,True,True,False
53.pdf,8,True,True,False
53.pdf,9,True,True,False
53.pdf,10,True,True,False
53.pdf,11,True,True,False
53.pdf,12,True,True,False
53.pdf,13,True,True,False
53.pdf,14,True,True,False
53.pdf,15,True,True,False
53.pdf,16,True,True,False
53.pdf,17,True,True,False
53.pdf,18,True,True,False
53.pdf,19,True,True,False
53.pdf,20,True,True,False
53.pdf,21,True,True,False
53.pdf,22,True,True,False
53.pdf,23,True,True,False
53.pdf,24,True,True,False
53.pdf,25,True,True,False
53.pdf,26,True,True,False
53.pdf,27,True,True,False
53.pdf,28,True,True,False
53.pdf,29,True,True,False
53.pdf,30,True,True,False
53.pdf,31,True,True,False
53.pdf,32,True,True,False
53.pdf,33,True,True,False
53.pdf,34,True,True,False
53.pdf,35,True,True,False
53.pdf,36,True,True,False
53.pdf,37,True,True,False
53.pdf,38,True,True,False
53.pdf,39,True,True,False
53.pdf,40,True,True,False
53.pdf,41,True,True,False
53.pdf,42,True,True,False
53.pdf,43,True,True,False
53.pdf,44,True,True,False
53.pdf,45,True,True,False
53.pdf,46,True,True,False
53.pdf,47,True,True,False
53.pdf,48,True,True,False
53.pdf,49,True,True,False
53.pdf,50,True,True,False
53.pdf,51,True,True,False
53.pdf,52,True,True,False
53.pdf,53,True,True,False
53.pdf,54,True,True,False
53.pdf,55,True,True,False
53.pdf,56,True,True,False
53.pdf,57,True,True,False
53.pdf,58,True,True,False
53.pdf,59,True,True,False
53.pdf,60,True,True,False
53.pdf,61,True,True,False
53.pdf,62,True,True,False
53.pdf,63,True,True,False
53.pdf,64,True,True,False
53.pdf,65,True,True,False
53.pdf,66,True,True,False
53.pdf,67,True,True,False
53.pdf,68,True,True,False
53.pdf,69,True,True,False
53.pdf,70,True,True,False
53.pdf,71,True,True,False
53.pdf,72,True,True,False
53.pdf,73,True,True,False
53.pdf,74,True,True,False
53.pdf,75,True,True,False
53.pdf,76,True,True,False
53.pdf,77,True,True,False
53.pdf,78,True,True,False
53.pdf,79,True,True,False
53.pdf,80,True,True,False
54.pdf,1,True,True,False
54.pdf,2,True,True,False
54.pdf,3,True,True,False
54.pdf,4,True,True,False
54.pdf,5,True,True,False
54.pdf,6,True,True,False
54.pdf,7,True,True,False
54.pdf,8,True,True,False
54.pdf,9,True,True,False
54.pdf,10,True,True,False
54.pdf,11,True,True,False
54.pdf,12,True,True,False
54.pdf,13,True,True,False
54.pdf,14,True,True,False
54.pdf,15,True,True,False
54.pdf,16,False,False,False
54.pdf,17,True,True,False
54.pdf,18,True,True,False
54.pdf,19,True,True,False
54.pdf,20,True,True,False
54.pdf,21,True,True,False
54.pdf,22,True,True,False
54.pdf,23,True,True,False
54.pdf,24,True,True,False
54.pdf,25,True,True,False
54.pdf,26,True,True,False
54.pdf,27,True,True,False
54.pdf,28,True,True,False
54.pdf,29,True,True,False
54.pdf,30,True,True,False
54.pdf,31,True,True,False
54.pdf,32,True,True,False
54.pdf,33,True,True,False
54.pdf,34,True,True,False
54.pdf,35,True,True,False
54.pdf,36,True,True,False
54.pdf,37,True,True,False
54.pdf,38,True,True,False
54.pdf,39,True,True,False
54.pdf,40,True,True,False
54.pdf,41,True,True,False
54.pdf,42,True,True,False
54.pdf,43,True,True,False
54.pdf,44,True,True,False
54.pdf,45,True,True,False
54.pdf,46,True,True,False
54.pdf,47,True,True,False
54.pdf,48,True,True,False
54.pdf,49,True,True,False
54.pdf,50,True,True,False
54.pdf,51,True,True,False
54.pdf,52,True,True,False
54.pdf,53,True,True,False
54.pdf,54,True,True,False
54.pdf,55,True,True,False
54.pdf,56,True,True,False
54.pdf,57,True,True,False
54.pdf,58,True,True,False
54.pdf,59,True,True,False
54.pdf,60,True,True,False
54.pdf,61,True,True,False
54.pdf,62,True,True,False
54.pdf,63,True,True,False
54.pdf,64,True,True,False
54.pdf,65,True,True,False
54.pdf,66,True,True,False
54.pdf,67,True,True,False
54.pdf,68,True,True,False
54.pdf,69,True,True,False
54.pdf,70,True,True,False
54.pdf,71,True,True,False
54.pdf,72,True,True,False
54.pdf,73,True,True,False
54.pdf,74,True,True,False
54.pdf,75,True,True,False
54.pdf,76,True,True,False
54.pdf,77,True,True,False
54.pdf,78,True,True,False
54.pdf,79,True,True,False
54.pdf,80,True,True,False
54.pdf,81,True,True,False
55.pdf,1,True,True,False
55.pdf,2,True,True,False
55.pdf,3,True,True,False
55.pdf,4,True,True,False
55.pdf,5,True,True,False
55.pdf,6,True,True,False
55.pdf,7,True,True,False
55.pdf,8,True,True,False
55.pdf,9,True,True,False
55.pdf,10,True,True,False
55.pdf,11,True,True,False
55.pdf,12,True,True,False
55.pdf,13,True,True,False
55.pdf,14,True,True,False
55.pdf,15,True,True,False
55.pdf,16,True,True,False
55.pdf,17,True,True,False
55.pdf,18,True,True,False
55.pdf,19,True,True,False
55.pdf,20,True,True,False
55.pdf,21,True,True,False
55.pdf,22,True,True,False
55.pdf,23,True,True,False
55.pdf,24,True,True,False
55.pdf,25,True,True,False
55.pdf,26,True,True,False
55.pdf,27,True,True,False
55.pdf,28,True,True,False
55.pdf,29,True,True,False
55.pdf,30,True,True,False
55.pdf,31,True,True,False
55.pdf,32,True,True,False
55.pdf,33,True,True,False
55.pdf,34,True,True,False
55.pdf,35,True,True,False
55.pdf,36,True,True,False
55.pdf,37,True,True,False
55.pdf,38,True,True,False
55.pdf,39,True,True,False
55.pdf,40,True,True,False
55.pdf,41,True,True,False
55.pdf,42,True,True,False
55.pdf,43,True,True,False
55.pdf,44,True,True,False
55.pdf,45,True,True,False
55.pdf,46,True,True,False
55.pdf,47,True,True,False
55.pdf,48,True,True,False
55.pdf,49,True,True,False
55.pdf,50,True,True,False
55.pdf,51,True,True,False
55.pdf,52,True,True,False
55.pdf,53,True,True,False
55.pdf,54,True,True,False
55.pdf,55,True,True,False
55.pdf,56,True,True,False
55.pdf,57,True,True,False
55.pdf,58,True,True,False
55.pdf,59,True,True,False
55.pdf,60,True,True,False
55.pdf,61,True,True,False
55.pdf,62,True,True,False
55.pdf,63,True,True,False
55.pdf,64,True,True,False
55.pdf,65,True,True,False
55.pdf,66,True,True,False
55.pdf,67,True,True,False
55.pdf,68,True,True,False
55.pdf,69,True,True,False
55.pdf,70,True,True,False
55.pdf,71,True,True,False
55.pdf,72,True,True,False
55.pdf,73,True,True,False
55.pdf,74,True,True,False
55.pdf,75,True,True,False
55.pdf,76,True,True,False
55.pdf,77,True,True,False
55.pdf,78,True,True,False
55.pdf,79,True,True,False
55.pdf,80,True,True,False
56.pdf,1,True,True,False
56.pdf,2,True,True,False
56.pdf,3,True,True,False
56.pdf,4,True,True,False
56.pdf,5,True,True,False
56.pdf,6,True,True,False
56.pdf,7,True,True,False
56.pdf,8,True,True,False
56.pdf,9,True,True,False
56.pdf,10,True,True,False
56.pdf,11,True,True,False
56.pdf,12,True,True,False
56.pdf,13,True,True,False
56.pdf,14,True,True,False
56.pdf,15,True,True,False
56.pdf,16,True,True,False
56.pdf,17,True,True,False
56.pdf,18,True,True,False
56.pdf,19,True,True,False
56.pdf,20,True,True,False
56.pdf,21,True,True,False
56.pdf,22,True,True,False
56.pdf,23,True,True,False
56.pdf,24,True,True,False
56.pdf,25,True,True,False
56.pdf,26,True,True,False
56.pdf,27,True,True,False
56.pdf,28,True,True,False
56.pdf,29,True,True,False
56.pdf,30,True,True,False
56.pdf,31,True,True,False
56.pdf,32,True,True,False
56.pdf,33,True,True,False
56.pdf,34,True,True,False
56.pdf,35,True,True,False
56.pdf,36,True,True,False
56.pdf,37,True,True,False
56.pdf,38,True,True,False
56.pdf,39,True,True,False
56.pdf,40,True,True,False
56.pdf,41,True,True,False
56.pdf,42,True,True,False
56.pdf,43,True,True,False
56.pdf,44,True,True,False
56.pdf,45,True,True,False
56.pdf,46,True,True,False
56.pdf,47,True,True,False
56.pdf,48,True,True,False
56.pdf,49,True,True,False
56.pdf,50,False,False,False
56.pdf,51,True,True,False
56.pdf,52,True,True,False
56.pdf,53,True,True,False
56.pdf,54,True,True,False
56.pdf,55,True,True,False
56.pdf,56,True,True,False
56.pdf,57,True,True,False
56.pdf,58,True,True,False
56.pdf,59,True,True,False
56.pdf,60,True,False,True
56.pdf,61,True,True,False
56.pdf,62,True,True,False
56.pdf,63,True,True,False
56.pdf,64,True,True,False
56.pdf,65,True,True,False
56.pdf,66,True,True,False
56.pdf,67,True,True,False
56.pdf,68,True,True,False
56.pdf,69,True,True,False
56.pdf,70,True,True,False
56.pdf,71,True,True,False
56.pdf,72,True,True,False
56.pdf,73,True,True,False
56.pdf,74,True,True,False
56.pdf,75,True,True,False
56.pdf,76,True,True,False
56.pdf,77,True,True,False
56.pdf,78,True,True,False
